session_number,country,sessions_count,avg_session_duration_sec,avg_session_duration_min
224,ZA,1,911.0,15.183333333333334
225,AM,1,1629.0,27.15
225,AR,7,711.4285714285714,11.857142857142858
225,AT,1,986.0,16.433333333333334
225,AU,4,353.0,5.883333333333334
225,AZ,1,168.0,2.8
225,BE,1,45.0,0.75
225,BR,21,464.85714285714283,7.747619047619048
225,BY,1,35.0,0.5833333333333334
225,CA,13,361.6923076923077,6.028205128205128
225,CL,3,236.0,3.933333333333333
225,CN,1,263.0,4.383333333333334
225,CO,1,1066.0,17.766666666666666
225,CR,1,661.0,11.016666666666667
225,DE,5,653.8,10.896666666666667
225,ES,10,620.0,10.333333333333334
225,FI,1,800.0,13.333333333333334
225,FM,1,255.0,4.25
225,FR,8,596.125,9.935416666666667
225,GB,13,525.0769230769231,8.751282051282052
225,GE,1,477.0,7.95
225,GR,1,225.0,3.75
225,HK,1,2002.0,33.36666666666667
225,ID,4,441.5,7.358333333333333
225,IN,17,442.94117647058823,7.38235294117647
225,IT,12,420.5,7.008333333333334
225,JP,84,839.4761904761905,13.991269841269842
225,KR,16,865.125,14.41875
225,KZ,1,695.0,11.583333333333334
225,MX,8,691.75,11.529166666666667
225,MY,1,1563.0,26.05
225,NI,1,100.0,1.6666666666666667
225,PE,1,35.0,0.5833333333333334
225,PH,5,613.8,10.229999999999999
225,PL,1,55.0,0.9166666666666666
225,PR,2,380.5,6.341666666666667
225,QA,1,35.0,0.5833333333333334
225,RO,1,54.0,0.9
225,RS,1,75.0,1.25
225,RU,13,769.4615384615385,12.824358974358974
225,SE,1,691.0,11.516666666666667
225,SG,3,332.0,5.533333333333333
225,SI,1,65.0,1.0833333333333333
225,SK,1,15.0,0.25
225,TH,1,455.0,7.583333333333333
225,TN,1,430.0,7.166666666666667
225,TR,2,347.0,5.783333333333333
225,TT,2,167.5,2.7916666666666665
225,TW,6,360.0,6.0
225,UA,1,989.0,16.483333333333334
225,US,414,606.596618357488,10.109943639291465
225,UZ,1,67.0,1.1166666666666667
225,Unknown,302,629.5165562913908,10.491942604856513
225,VI,1,100.0,1.6666666666666667
225,ZA,1,445.0,7.416666666666667
226,AM,1,75.0,1.25
226,AR,7,432.14285714285717,7.2023809523809526
226,AT,1,1197.0,19.95
226,AU,4,779.25,12.9875
226,AZ,1,2187.0,36.45
226,BE,1,31.0,0.5166666666666667
226,BR,21,479.5238095238095,7.992063492063492
226,BY,1,197.0,3.283333333333333
226,CA,13,343.0769230769231,5.717948717948718
226,CL,3,130.0,2.1666666666666665
226,CN,1,75.0,1.25
226,CO,1,380.0,6.333333333333333
226,CR,1,2014.0,33.56666666666667
226,DE,5,683.0,11.383333333333333
226,ES,10,610.7,10.178333333333335
226,FI,1,375.0,6.25
226,FM,1,212.0,3.533333333333333
226,FR,7,688.1428571428571,11.469047619047618
226,GB,13,430.0,7.166666666666667
226,GE,1,545.0,9.083333333333334
226,GR,1,1892.0,31.533333333333335
226,HK,1,260.0,4.333333333333333
226,ID,4,551.5,9.191666666666666
226,IN,17,622.1176470588235,10.368627450980393
226,IT,12,601.4166666666666,10.02361111111111
226,JP,81,909.5555555555555,15.15925925925926
226,KR,15,421.6666666666667,7.027777777777778
226,KZ,1,144.0,2.4
226,MX,8,373.75,6.229166666666667
226,MY,1,281.0,4.683333333333334
226,NI,1,70.0,1.1666666666666667
226,PE,1,70.0,1.1666666666666667
226,PH,5,191.6,3.1933333333333334
226,PL,1,2222.0,37.03333333333333
226,PR,2,49.5,0.825
226,QA,1,84.0,1.4
226,RO,1,41.0,0.6833333333333333
226,RS,1,1060.0,17.666666666666668
226,RU,13,387.2307692307692,6.453846153846154
226,SE,1,60.0,1.0
226,SG,3,108.33333333333333,1.8055555555555556
226,SI,1,116.0,1.9333333333333333
226,SK,1,816.0,13.6
226,TH,1,50.0,0.8333333333333334
226,TN,1,14.0,0.23333333333333334
226,TR,2,278.5,4.641666666666667
226,TT,1,56.0,0.9333333333333333
226,TW,6,568.8333333333334,9.480555555555556
226,UA,1,1430.0,23.833333333333332
226,US,407,602.8845208845208,10.048075348075347
226,UZ,1,45.0,0.75
226,Unknown,296,569.5506756756756,9.49251126126126
226,VI,1,84.0,1.4
226,ZA,1,1010.0,16.833333333333332
227,AM,1,1795.0,29.916666666666668
227,AR,7,424.57142857142856,7.076190476190476
227,AT,1,386.0,6.433333333333334
227,AU,4,1208.25,20.1375
227,AZ,1,739.0,12.316666666666666
227,BE,1,55.0,0.9166666666666666
227,BR,20,814.55,13.575833333333332
227,BY,1,631.0,10.516666666666667
227,CA,13,325.53846153846155,5.425641025641026
227,CL,3,726.3333333333334,12.105555555555556
227,CN,1,229.0,3.816666666666667
227,CO,1,321.0,5.35
227,CR,1,195.0,3.25
227,DE,5,267.4,4.456666666666666
227,ES,10,862.0,14.366666666666667
227,FI,1,510.0,8.5
227,FM,1,464.0,7.733333333333333
227,FR,7,367.0,6.116666666666666
227,GB,12,613.1666666666666,10.219444444444443
227,GE,1,751.0,12.516666666666667
227,GR,1,5100.0,85.0
227,HK,1,421.0,7.016666666666667
227,ID,3,673.6666666666666,11.227777777777778
227,IN,16,533.125,8.885416666666666
227,IT,12,341.6666666666667,5.694444444444445
227,JP,80,714.175,11.902916666666666
227,KR,15,453.6,7.5600000000000005
227,KZ,1,389.0,6.483333333333333
227,MX,8,925.5,15.425
227,MY,1,2382.0,39.7
227,NI,1,105.0,1.75
227,PE,1,105.0,1.75
227,PH,5,1735.8,28.93
227,PL,1,280.0,4.666666666666667
227,PR,2,277.0,4.616666666666666
227,QA,1,84.0,1.4
227,RO,1,140.0,2.3333333333333335
227,RS,1,150.0,2.5
227,RU,13,1224.2307692307693,20.403846153846153
227,SE,1,95.0,1.5833333333333333
227,SG,3,870.0,14.5
227,SI,1,35.0,0.5833333333333334
227,SK,1,881.0,14.683333333333334
227,TH,1,602.0,10.033333333333333
227,TN,1,235.0,3.9166666666666665
227,TR,2,290.5,4.841666666666667
227,TT,1,195.0,3.25
227,TW,6,571.5,9.525
227,UA,1,160.0,2.6666666666666665
227,US,402,664.7189054726368,11.078648424543948
227,UZ,1,404.0,6.733333333333333
227,Unknown,294,563.0850340136054,9.384750566893423
227,VI,1,714.0,11.9
227,ZA,1,1337.0,22.283333333333335
228,AM,1,182.0,3.033333333333333
228,AR,7,434.57142857142856,7.242857142857143
228,AT,1,40.0,0.6666666666666666
228,AU,4,3351.5,55.858333333333334
228,AZ,1,600.0,10.0
228,BE,1,81.0,1.35
228,BR,20,740.75,12.345833333333333
228,BY,1,1077.0,17.95
228,CA,12,325.5,5.425
228,CL,3,314.3333333333333,5.238888888888889
228,CN,1,413.0,6.883333333333334
228,CO,1,406.0,6.766666666666667
228,CR,1,576.0,9.6
228,DE,5,594.2,9.903333333333334
228,ES,10,556.9,9.281666666666666
228,FI,1,224.0,3.7333333333333334
228,FM,1,1603.0,26.716666666666665
228,FR,7,396.57142857142856,6.609523809523809
228,GB,12,517.5,8.625
228,GE,1,1331.0,22.183333333333334
228,GR,1,294.0,4.9
228,HK,1,1826.0,30.433333333333334
228,ID,2,567.5,9.458333333333334
228,IN,15,398.4,6.64
228,IT,11,1162.5454545454545,19.375757575757575
228,JP,78,927.5512820512821,15.459188034188035
228,KR,14,585.1428571428571,9.752380952380951
228,KZ,1,185.0,3.0833333333333335
228,MX,7,259.57142857142856,4.326190476190476
228,MY,1,473.0,7.883333333333334
228,NI,1,60.0,1.0
228,PE,1,89.0,1.4833333333333334
228,PH,5,473.6,7.8933333333333335
228,PL,1,261.0,4.35
228,PR,2,289.5,4.825
228,QA,1,530.0,8.833333333333334
228,RO,1,90.0,1.5
228,RS,1,70.0,1.1666666666666667
228,RU,13,508.6923076923077,8.478205128205127
228,SE,1,60.0,1.0
228,SG,3,576.6666666666666,9.61111111111111
228,SI,1,161.0,2.683333333333333
228,SK,1,157.0,2.6166666666666667
228,TH,1,400.0,6.666666666666667
228,TN,1,28.0,0.4666666666666667
228,TR,2,483.5,8.058333333333334
228,TT,1,115.0,1.9166666666666667
228,TW,6,495.5,8.258333333333333
228,UA,1,1314.0,21.9
228,US,397,668.1536523929472,11.13589420654912
228,Unknown,289,590.0276816608997,9.83379469434833
228,VI,1,69.0,1.15
228,ZA,1,45.0,0.75
229,AM,1,95.0,1.5833333333333333
229,AR,7,485.14285714285717,8.085714285714285
229,AT,1,235.0,3.9166666666666665
229,AU,4,1831.25,30.520833333333332
229,AZ,1,874.0,14.566666666666666
229,BE,1,80.0,1.3333333333333333
229,BR,19,950.2105263157895,15.836842105263157
229,BY,1,301.0,5.016666666666667
229,CA,12,278.0,4.633333333333334
229,CL,3,1567.6666666666667,26.12777777777778
229,CN,1,836.0,13.933333333333334
229,CO,1,210.0,3.5
229,CR,1,141.0,2.35
229,DE,5,442.4,7.373333333333333
229,ES,10,881.2,14.686666666666667
229,FI,1,530.0,8.833333333333334
229,FM,1,211.0,3.5166666666666666
229,FR,7,428.7142857142857,7.145238095238096
229,GB,12,441.5,7.358333333333333
229,GE,1,489.0,8.15
229,GR,1,1036.0,17.266666666666666
229,HK,1,2566.0,42.766666666666666
229,ID,2,542.5,9.041666666666666
229,IN,14,348.57142857142856,5.809523809523809
229,IT,10,752.0,12.533333333333333
229,JP,78,920.3589743589744,15.33931623931624
229,KR,14,508.35714285714283,8.472619047619046
229,KZ,1,72.0,1.2
229,MX,7,715.4285714285714,11.923809523809524
229,MY,1,391.0,6.516666666666667
229,NI,1,355.0,5.916666666666667
229,PE,1,74.0,1.2333333333333334
229,PH,5,279.0,4.65
229,PL,1,515.0,8.583333333333334
229,PR,2,187.0,3.1166666666666667
229,QA,1,10.0,0.16666666666666666
229,RO,1,130.0,2.1666666666666665
229,RS,1,871.0,14.516666666666667
229,RU,13,735.1538461538462,12.252564102564103
229,SE,1,20.0,0.3333333333333333
229,SG,3,1143.0,19.05
229,SI,1,374.0,6.233333333333333
229,SK,1,1162.0,19.366666666666667
229,TH,1,4530.0,75.5
229,TN,1,270.0,4.5
229,TR,2,307.5,5.125
229,TT,1,90.0,1.5
229,TW,6,356.0,5.933333333333334
229,UA,1,3138.0,52.3
229,US,394,585.9467005076142,9.76577834179357
229,Unknown,280,558.6857142857143,9.311428571428571
229,VI,1,10.0,0.16666666666666666
229,ZA,1,36.0,0.6
230,AM,1,362.0,6.033333333333333
230,AR,7,432.85714285714283,7.2142857142857135
230,AT,1,165.0,2.75
230,AU,4,979.25,16.320833333333333
230,AZ,1,226.0,3.7666666666666666
230,BE,1,25.0,0.4166666666666667
230,BR,18,763.2222222222222,12.72037037037037
230,CA,12,303.5,5.058333333333334
230,CL,3,355.6666666666667,5.927777777777778
230,CN,1,721.0,12.016666666666667
230,CO,1,1040.0,17.333333333333332
230,CR,1,3937.0,65.61666666666666
230,DE,5,530.2,8.836666666666668
230,ES,10,886.9,14.781666666666666
230,FI,1,1407.0,23.45
230,FM,1,87.0,1.45
230,FR,7,409.85714285714283,6.830952380952381
230,GB,12,467.5833333333333,7.793055555555555
230,GE,1,605.0,10.083333333333334
230,GR,1,60.0,1.0
230,HK,1,135.0,2.25
230,ID,2,525.5,8.758333333333333
230,IN,14,746.3571428571429,12.439285714285715
230,IT,10,362.6,6.043333333333334
230,JP,78,835.3974358974359,13.923290598290599
230,KR,13,309.15384615384613,5.152564102564102
230,KZ,1,255.0,4.25
230,MX,7,337.14285714285717,5.6190476190476195
230,MY,1,515.0,8.583333333333334
230,NI,1,40.0,0.6666666666666666
230,PE,1,1798.0,29.966666666666665
230,PH,5,266.2,4.4366666666666665
230,PL,1,55.0,0.9166666666666666
230,PR,2,631.0,10.516666666666667
230,QA,1,149.0,2.4833333333333334
230,RO,1,90.0,1.5
230,RS,1,990.0,16.5
230,RU,13,322.61538461538464,5.376923076923077
230,SE,1,306.0,5.1
230,SG,3,307.3333333333333,5.122222222222222
230,SI,1,1452.0,24.2
230,SK,1,435.0,7.25
230,TH,1,50.0,0.8333333333333334
230,TN,1,50.0,0.8333333333333334
230,TR,2,172.0,2.8666666666666667
230,TT,1,90.0,1.5
230,TW,5,168.4,2.8066666666666666
230,UA,1,605.0,10.083333333333334
230,US,388,592.3092783505155,9.871821305841925
230,Unknown,275,566.3490909090909,9.439151515151515
230,VI,1,49.0,0.8166666666666667
230,ZA,1,1292.0,21.533333333333335
231,AM,1,181.0,3.0166666666666666
231,AR,7,177.85714285714286,2.9642857142857144
231,AT,1,751.0,12.516666666666667
231,AU,4,383.25,6.3875
231,AZ,1,88.0,1.4666666666666666
231,BE,1,130.0,2.1666666666666665
231,BR,18,436.94444444444446,7.282407407407407
231,CA,11,512.3636363636364,8.539393939393939
231,CL,3,283.0,4.716666666666667
231,CN,1,823.0,13.716666666666667
231,CO,1,468.0,7.8
231,CR,1,245.0,4.083333333333333
231,DE,5,175.8,2.93
231,ES,10,404.1,6.735
231,FI,1,350.0,5.833333333333333
231,FM,1,13.0,0.21666666666666667
231,FR,6,355.5,5.925
231,GB,11,547.9090909090909,9.131818181818181
231,GE,1,1292.0,21.533333333333335
231,GR,1,1211.0,20.183333333333334
231,HK,1,2311.0,38.516666666666666
231,ID,2,255.0,4.25
231,IN,14,379.64285714285717,6.3273809523809526
231,IT,10,761.2,12.686666666666667
231,JP,76,858.5,14.308333333333334
231,KR,13,339.38461538461536,5.656410256410256
231,KZ,1,25.0,0.4166666666666667
231,MX,7,235.85714285714286,3.930952380952381
231,MY,1,634.0,10.566666666666666
231,NI,1,94.0,1.5666666666666667
231,PE,1,295.0,4.916666666666667
231,PH,5,514.6,8.576666666666666
231,PL,1,1435.0,23.916666666666668
231,PR,2,82.0,1.3666666666666667
231,QA,1,149.0,2.4833333333333334
231,RO,1,24.0,0.4
231,RS,1,261.0,4.35
231,RU,11,813.2727272727273,13.554545454545455
231,SE,1,646.0,10.766666666666667
231,SG,3,1469.6666666666667,24.494444444444447
231,SI,1,32.0,0.5333333333333333
231,SK,1,396.0,6.6
231,TH,1,471.0,7.85
231,TN,1,48.0,0.8
231,TR,2,73.5,1.225
231,TT,1,34.0,0.5666666666666667
231,TW,5,206.6,3.4433333333333334
231,UA,1,1453.0,24.216666666666665
231,US,378,611.6666666666666,10.194444444444445
231,Unknown,266,553.2706766917294,9.221177944862156
231,ZA,1,35.0,0.5833333333333334
232,AM,1,1710.0,28.5
232,AR,7,472.0,7.866666666666666
232,AT,1,300.0,5.0
232,AU,4,1482.5,24.708333333333332
232,AZ,1,435.0,7.25
232,BE,1,80.0,1.3333333333333333
232,BR,18,724.2777777777778,12.071296296296298
232,CA,11,451.6363636363636,7.527272727272727
232,CL,3,775.3333333333334,12.922222222222222
232,CN,1,55.0,0.9166666666666666
232,CO,1,281.0,4.683333333333334
232,CR,1,21.0,0.35
232,DE,5,486.2,8.103333333333333
232,ES,10,856.6,14.276666666666667
232,FI,1,230.0,3.8333333333333335
232,FM,1,34.0,0.5666666666666667
232,FR,6,125.83333333333333,2.0972222222222223
232,GB,10,529.3,8.821666666666665
232,GE,1,867.0,14.45
232,GR,1,1077.0,17.95
232,HK,1,279.0,4.65
232,ID,1,716.0,11.933333333333334
232,IN,14,336.7142857142857,5.611904761904762
232,IT,10,587.3,9.788333333333332
232,JP,75,628.1866666666666,10.469777777777777
232,KR,12,396.5,6.608333333333333
232,KZ,1,293.0,4.883333333333334
232,MX,7,603.0,10.05
232,MY,1,668.0,11.133333333333333
232,NI,1,523.0,8.716666666666667
232,PE,1,771.0,12.85
232,PH,4,806.0,13.433333333333334
232,PL,1,395.0,6.583333333333333
232,PR,2,66.5,1.1083333333333334
232,QA,1,90.0,1.5
232,RO,1,41.0,0.6833333333333333
232,RS,1,60.0,1.0
232,RU,11,457.09090909090907,7.618181818181818
232,SE,1,908.0,15.133333333333333
232,SG,3,744.3333333333334,12.405555555555557
232,SI,1,45.0,0.75
232,SK,1,576.0,9.6
232,TH,1,480.0,8.0
232,TN,1,174.0,2.9
232,TR,2,225.5,3.7583333333333333
232,TT,1,30.0,0.5
232,TW,5,183.0,3.05
232,UA,1,347.0,5.783333333333333
232,US,375,576.7946666666667,9.613244444444444
232,Unknown,261,603.647509578544,10.060791826309067
232,ZA,1,140.0,2.3333333333333335
233,AM,1,1496.0,24.933333333333334
233,AR,7,589.4285714285714,9.823809523809524
233,AT,1,867.0,14.45
233,AU,4,1335.5,22.258333333333333
233,AZ,1,415.0,6.916666666666667
233,BE,1,100.0,1.6666666666666667
233,BR,18,798.9444444444445,13.315740740740742
233,CA,11,532.1818181818181,8.86969696969697
233,CL,3,262.3333333333333,4.372222222222222
233,CN,1,808.0,13.466666666666667
233,CO,1,941.0,15.683333333333334
233,CR,1,837.0,13.95
233,DE,5,1095.4,18.256666666666668
233,ES,10,562.0,9.366666666666667
233,FI,1,575.0,9.583333333333334
233,FM,1,716.0,11.933333333333334
233,FR,6,420.5,7.008333333333334
233,GB,10,633.7,10.561666666666667
233,GE,1,890.0,14.833333333333334
233,GR,1,45.0,0.75
233,HK,1,640.0,10.666666666666666
233,ID,1,796.0,13.266666666666667
233,IN,13,445.2307692307692,7.420512820512821
233,IT,10,945.9,15.764999999999999
233,JP,75,661.32,11.022
233,KR,12,571.3333333333334,9.522222222222222
233,KZ,1,243.0,4.05
233,MX,6,708.8333333333334,11.81388888888889
233,MY,1,155.0,2.5833333333333335
233,NI,1,605.0,10.083333333333334
233,PE,1,526.0,8.766666666666667
233,PH,4,179.25,2.9875
233,PL,1,1537.0,25.616666666666667
233,PR,1,70.0,1.1666666666666667
233,QA,1,10.0,0.16666666666666666
233,RO,1,60.0,1.0
233,RS,1,20.0,0.3333333333333333
233,RU,11,519.5454545454545,8.659090909090908
233,SE,1,671.0,11.183333333333334
233,SG,3,412.0,6.866666666666666
233,SI,1,40.0,0.6666666666666666
233,SK,1,79.0,1.3166666666666667
233,TH,1,952.0,15.866666666666667
233,TN,1,745.0,12.416666666666666
233,TR,2,311.5,5.191666666666666
233,TT,1,39.0,0.65
233,TW,5,499.8,8.33
233,UA,1,790.0,13.166666666666666
233,US,367,578.8038147138965,9.646730245231607
233,Unknown,256,660.28125,11.0046875
233,ZA,1,80.0,1.3333333333333333
234,AM,1,1007.0,16.783333333333335
234,AR,7,450.14285714285717,7.502380952380952
234,AT,1,611.0,10.183333333333334
234,AU,4,794.25,13.2375
234,AZ,1,696.0,11.6
234,BE,1,75.0,1.25
234,BR,18,367.0,6.116666666666666
234,CA,10,341.9,5.698333333333333
234,CL,3,265.0,4.416666666666667
234,CN,1,616.0,10.266666666666667
234,CO,1,406.0,6.766666666666667
234,CR,1,822.0,13.7
234,DE,5,645.4,10.756666666666666
234,ES,10,501.6,8.360000000000001
234,FI,1,650.0,10.833333333333334
234,FM,1,306.0,5.1
234,FR,6,429.6666666666667,7.161111111111111
234,GB,9,523.3333333333334,8.722222222222223
234,GE,1,60.0,1.0
234,GR,1,2474.0,41.233333333333334
234,HK,1,181.0,3.0166666666666666
234,IN,13,469.2307692307692,7.82051282051282
234,IT,10,955.1,15.918333333333333
234,JP,75,598.6133333333333,9.976888888888888
234,KR,12,514.8333333333334,8.580555555555556
234,KZ,1,1236.0,20.6
234,MX,6,716.0,11.933333333333334
234,MY,1,1761.0,29.35
234,NI,1,125.0,2.0833333333333335
234,PE,1,51.0,0.85
234,PH,4,1840.5,30.675
234,PL,1,1796.0,29.933333333333334
234,PR,1,369.0,6.15
234,QA,1,125.0,2.0833333333333335
234,RO,1,65.0,1.0833333333333333
234,RS,1,70.0,1.1666666666666667
234,RU,11,732.0909090909091,12.201515151515151
234,SG,2,295.0,4.916666666666667
234,SI,1,50.0,0.8333333333333334
234,SK,1,75.0,1.25
234,TH,1,226.0,3.7666666666666666
234,TN,1,143.0,2.3833333333333333
234,TR,2,197.0,3.283333333333333
234,TT,1,160.0,2.6666666666666665
234,TW,5,255.0,4.25
234,UA,1,1305.0,21.75
234,US,362,663.939226519337,11.065653775322284
234,Unknown,252,592.0238095238095,9.867063492063492
234,ZA,1,209.0,3.4833333333333334
235,AM,1,481.0,8.016666666666667
235,AR,7,544.0,9.066666666666666
235,AT,1,246.0,4.1
235,AU,3,217.0,3.6166666666666667
235,AZ,1,286.0,4.766666666666667
235,BE,1,50.0,0.8333333333333334
235,BR,18,606.2777777777778,10.104629629629631
235,CA,10,430.8,7.180000000000001
235,CL,3,344.6666666666667,5.7444444444444445
235,CN,1,1189.0,19.816666666666666
235,CO,1,886.0,14.766666666666667
235,CR,1,787.0,13.116666666666667
235,DE,5,762.0,12.7
235,ES,10,538.6,8.976666666666667
235,FI,1,1211.0,20.183333333333334
235,FM,1,346.0,5.766666666666667
235,FR,6,370.0,6.166666666666667
235,GB,9,677.1111111111111,11.285185185185185
235,GE,1,1066.0,17.766666666666666
235,GR,1,265.0,4.416666666666667
235,HK,1,624.0,10.4
235,IN,13,329.3076923076923,5.4884615384615385
235,IT,10,581.6,9.693333333333333
235,JP,74,672.027027027027,11.20045045045045
235,KR,12,677.0,11.283333333333333
235,KZ,1,419.0,6.983333333333333
235,MX,6,699.8333333333334,11.66388888888889
235,MY,1,314.0,5.233333333333333
235,NI,1,55.0,0.9166666666666666
235,PE,1,892.0,14.866666666666667
235,PH,4,415.5,6.925
235,PL,1,1741.0,29.016666666666666
235,PR,1,63.0,1.05
235,QA,1,105.0,1.75
235,RO,1,65.0,1.0833333333333333
235,RS,1,691.0,11.516666666666667
235,RU,11,672.9090909090909,11.215151515151515
235,SG,2,1057.0,17.616666666666667
235,SI,1,322.0,5.366666666666666
235,SK,1,120.0,2.0
235,TH,1,622.0,10.366666666666667
235,TN,1,875.0,14.583333333333334
235,TR,1,631.0,10.516666666666667
235,TT,1,45.0,0.75
235,TW,5,132.8,2.2133333333333334
235,UA,1,552.0,9.2
235,US,359,675.4986072423399,11.258310120705664
235,Unknown,252,555.547619047619,9.259126984126985
235,ZA,1,55.0,0.9166666666666666
236,AM,1,246.0,4.1
236,AR,7,324.85714285714283,5.414285714285714
236,AT,1,331.0,5.516666666666667
236,AU,3,1801.6666666666667,30.02777777777778
236,AZ,1,704.0,11.733333333333333
236,BE,1,60.0,1.0
236,BR,17,686.2941176470588,11.438235294117646
236,CA,10,407.7,6.795
236,CL,3,135.0,2.25
236,CN,1,1174.0,19.566666666666666
236,CO,1,301.0,5.016666666666667
236,CR,1,1172.0,19.533333333333335
236,DE,5,700.2,11.67
236,ES,10,690.7,11.511666666666667
236,FI,1,980.0,16.333333333333332
236,FM,1,271.0,4.516666666666667
236,FR,6,340.8333333333333,5.680555555555555
236,GB,9,376.1111111111111,6.268518518518518
236,GE,1,551.0,9.183333333333334
236,GR,1,1500.0,25.0
236,HK,1,1421.0,23.683333333333334
236,IN,13,358.3076923076923,5.971794871794872
236,IT,9,1007.7777777777778,16.796296296296298
236,JP,74,829.9324324324324,13.832207207207206
236,KR,12,353.6666666666667,5.894444444444445
236,KZ,1,129.0,2.15
236,MX,5,1434.0,23.9
236,MY,1,146.0,2.433333333333333
236,NI,1,290.0,4.833333333333333
236,PE,1,1453.0,24.216666666666665
236,PH,4,408.5,6.808333333333334
236,PL,1,479.0,7.983333333333333
236,PR,1,334.0,5.566666666666666
236,RO,1,90.0,1.5
236,RS,1,70.0,1.1666666666666667
236,RU,11,592.1818181818181,9.86969696969697
236,SG,2,183.5,3.058333333333333
236,SI,1,262.0,4.366666666666666
236,SK,1,69.0,1.15
236,TH,1,526.0,8.766666666666667
236,TN,1,465.0,7.75
236,TR,1,535.0,8.916666666666666
236,TT,1,139.0,2.316666666666667
236,TW,5,361.4,6.0233333333333325
236,UA,1,1404.0,23.4
236,US,356,627.370786516854,10.4561797752809
236,Unknown,248,585.7862903225806,9.763104838709676
236,ZA,1,104.0,1.7333333333333334
237,AM,1,410.0,6.833333333333333
237,AR,7,167.42857142857142,2.7904761904761903
237,AT,1,45.0,0.75
237,AU,3,48.666666666666664,0.8111111111111111
237,AZ,1,128.0,2.1333333333333333
237,BE,1,65.0,1.0833333333333333
237,BR,17,733.3529411764706,12.222549019607843
237,CA,10,224.1,3.735
237,CL,3,183.33333333333334,3.055555555555556
237,CN,1,840.0,14.0
237,CO,1,295.0,4.916666666666667
237,CR,1,1659.0,27.65
237,DE,4,1340.75,22.345833333333335
237,ES,10,342.5,5.708333333333333
237,FI,1,225.0,3.75
237,FM,1,69.0,1.15
237,FR,5,1216.6,20.276666666666664
237,GB,9,430.44444444444446,7.174074074074074
